Train_loss,Train_loss_index
23.1725,25388
23.1561,25389
23.1491,25390
23.2571,25391
23.2882,25392
23.2908,25393
23.2805,25394
23.2691,25395
23.2663,25396
23.2551,25397
23.285,25398
23.2908,25399
23.2883,25400
23.2743,25401
23.2713,25402
23.2765,25403
23.27,25404
23.2581,25405
23.2509,25406
23.2355,25407
23.2215,25408
23.2122,25409
23.2035,25410
23.1889,25411
23.1746,25412
23.1582,25413
23.1485,25414
23.136,25415
23.1273,25416
23.1165,25417
23.12,25418
23.1124,25419
23.1035,25420
23.0921,25421
23.083,25422
23.0715,25423
23.0574,25424
23.048,25425
23.0857,25426
23.1147,25427
23.0988,25428
23.2058,25429
23.1942,25430
23.1829,25431
23.17,25432
23.1599,25433
23.1577,25434
23.145,25435
23.1365,25436
23.1296,25437
23.1154,25438
23.0988,25439
23.0903,25440
23.0782,25441
23.076,25442
23.076,25443
23.0648,25444
23.0511,25445
23.0449,25446
23.0422,25447
23.199,25448
23.1903,25449
23.1866,25450
23.1769,25451
23.162,25452
23.1571,25453
23.1553,25454
23.3847,25455
23.3851,25456
23.4214,25457
23.4085,25458
23.3978,25459
23.3829,25460
23.37,25461
23.3565,25462
23.359,25463
23.3502,25464
23.3354,25465
23.3277,25466
23.3218,25467
23.3064,25468
23.2901,25469
23.2873,25470
23.2725,25471
23.2691,25472
23.2574,25473
23.2523,25474
23.2977,25475
23.3118,25476
23.3044,25477
23.3237,25478
23.3482,25479
23.349,25480
23.3478,25481
23.3747,25482
23.391,25483
23.3819,25484
23.3698,25485
23.3545,25486
23.3534,25487
23.3432,25488
23.336,25489
23.3433,25490
23.3278,25491
23.3223,25492
23.3121,25493
23.3177,25494
23.3028,25495
23.2929,25496
23.2821,25497
23.302,25498
23.2861,25499
23.2747,25500
23.2722,25501
23.257,25502
23.2998,25503
23.2868,25504
23.2765,25505
23.2605,25506
23.2497,25507
23.2397,25508
23.4713,25509
23.464,25510
23.4545,25511
23.4459,25512
23.4318,25513
23.4221,25514
23.4108,25515
23.4233,25516
23.4132,25517
23.3979,25518
23.3845,25519
23.3715,25520
23.3628,25521
23.3475,25522
23.3323,25523
23.3226,25524
23.31,25525
23.2942,25526
23.2802,25527
23.2659,25528
23.2525,25529
23.2382,25530
23.2262,25531
23.2137,25532
23.3051,25533
23.2973,25534
23.2845,25535
23.2905,25536
23.2959,25537
23.2859,25538
23.2736,25539
23.2642,25540
23.2491,25541
23.244,25542
23.2412,25543
23.2425,25544
23.2419,25545
23.2319,25546
23.2337,25547
23.2498,25548
23.2347,25549
23.2249,25550
23.213,25551
23.1998,25552
23.1884,25553
23.1828,25554
23.174,25555
23.1978,25556
23.1878,25557
23.1768,25558
23.1714,25559
23.1978,25560
23.2089,25561
23.2426,25562
23.2343,25563
23.2201,25564
23.2501,25565
23.2427,25566
23.2365,25567
23.2243,25568
23.2181,25569
23.2212,25570
23.2143,25571
23.2048,25572
23.1942,25573
23.1818,25574
23.1702,25575
23.1593,25576
23.1536,25577
23.1451,25578
23.1493,25579
23.1404,25580
23.1316,25581
23.1282,25582
23.1161,25583
23.1048,25584
23.0932,25585
23.1002,25586
23.0869,25587
23.077,25588
23.0691,25589
23.0585,25590
23.0608,25591
23.0477,25592
23.0352,25593
23.027,25594
23.0786,25595
23.1093,25596
23.1051,25597
23.1708,25598
23.158,25599
23.1453,25600
23.1784,25601
23.178,25602
23.1672,25603
23.1528,25604
23.1375,25605
23.1375,25606
23.1276,25607
23.1158,25608
23.1223,25609
23.1224,25610
23.1142,25611
23.1132,25612
23.1056,25613
23.0994,25614
23.1021,25615
23.092,25616
23.0805,25617
23.0709,25618
23.0584,25619
23.0478,25620
23.1034,25621
23.0965,25622
23.1008,25623
23.0901,25624
23.0797,25625
23.071,25626
23.06,25627
23.061,25628
23.0539,25629
23.0622,25630
23.0511,25631
23.0404,25632
23.0292,25633
23.0236,25634
23.0278,25635
23.0219,25636
23.0701,25637
23.0616,25638
23.0554,25639
23.0418,25640
23.0362,25641
23.0277,25642
23.0172,25643
23.0115,25644
23.0042,25645
23.0013,25646
22.9894,25647
22.9833,25648
22.9711,25649
22.9709,25650
22.9628,25651
22.9591,25652
22.9548,25653
22.9458,25654
22.9623,25655
22.9502,25656
22.9378,25657
23.1367,25658
23.1304,25659
23.1199,25660
23.1102,25661
23.1009,25662
23.0989,25663
23.0921,25664
23.0813,25665
23.0729,25666
23.0736,25667
23.072,25668
23.062,25669
23.0517,25670
23.0435,25671
23.0329,25672
23.0287,25673
23.0178,25674
23.0129,25675
23.0007,25676
23.002,25677
23.1045,25678
23.0938,25679
23.0898,25680
23.119,25681
23.1093,25682
23.1045,25683
23.0926,25684
23.0802,25685
23.0746,25686
23.0684,25687
23.061,25688
23.06,25689
23.0487,25690
23.0436,25691
23.0329,25692
23.0602,25693
23.05,25694
23.0388,25695
23.0264,25696
23.0192,25697
23.0076,25698
22.9993,25699
22.9876,25700
22.9771,25701
22.9698,25702
22.9787,25703
22.9718,25704
22.9657,25705
22.9874,25706
22.9806,25707
22.9789,25708
22.9832,25709
22.9771,25710
22.9674,25711
22.9582,25712
22.9546,25713
22.9468,25714
22.9368,25715
22.926,25716
22.9255,25717
23.113,25718
23.1028,25719
23.0939,25720
23.1031,25721
23.1065,25722
23.1036,25723
23.1979,25724
23.1939,25725
23.1933,25726
23.1838,25727
23.1773,25728
23.168,25729
23.1595,25730
23.1531,25731
23.1412,25732
23.1374,25733
23.1359,25734
23.1257,25735
23.1134,25736
23.1088,25737
23.0981,25738
23.3484,25739
23.3375,25740
23.3353,25741
23.3278,25742
23.3226,25743
23.3112,25744
23.3106,25745
23.3102,25746
23.3016,25747
23.2999,25748
23.3076,25749
23.2961,25750
23.289,25751
23.2792,25752
23.366,25753
23.3577,25754
23.3511,25755
23.3386,25756
23.3285,25757
23.3236,25758
23.3608,25759
23.3515,25760
23.3808,25761
23.3954,25762
23.3835,25763
23.3782,25764
23.3896,25765
23.3792,25766
23.3731,25767
23.3614,25768
23.3522,25769
23.3438,25770
23.3349,25771
23.3239,25772
23.3157,25773
23.3081,25774
23.3009,25775
23.2944,25776
23.2887,25777
23.2825,25778
23.2769,25779
23.2656,25780
23.267,25781
23.2575,25782
23.2515,25783
23.2662,25784
23.2643,25785
23.2529,25786
23.2399,25787
23.2333,25788
23.2263,25789
23.2166,25790
23.2088,25791
23.2014,25792
23.2031,25793
23.1971,25794
23.1873,25795
23.1775,25796
23.1945,25797
23.1879,25798
23.1792,25799
23.1689,25800
23.1597,25801
23.1474,25802
23.1386,25803
23.1292,25804
23.1357,25805
23.1262,25806
23.1452,25807
23.139,25808
23.2189,25809
23.2099,25810
23.2009,25811
23.1907,25812
23.1806,25813
23.2516,25814
23.2427,25815
23.234,25816
23.2241,25817
23.2138,25818
23.2048,25819
23.1964,25820
23.1942,25821
23.1877,25822
23.1874,25823
23.1837,25824
23.1753,25825
23.1746,25826
23.17,25827
23.1617,25828
23.1544,25829
23.1491,25830
23.1417,25831
23.1342,25832
23.1266,25833
23.121,25834
23.303,25835
23.2919,25836
23.2822,25837
23.2747,25838
23.2658,25839
23.2556,25840
23.248,25841
23.2412,25842
23.2312,25843
23.2245,25844
23.2162,25845
23.2384,25846
23.2285,25847
23.219,25848
23.2107,25849
23.282,25850
23.2737,25851
23.2634,25852
23.2564,25853
23.2496,25854
23.2399,25855
23.2348,25856
23.2328,25857
23.2246,25858
23.2174,25859
23.2064,25860
23.1955,25861
23.1872,25862
23.1811,25863
23.1822,25864
23.1723,25865
23.166,25866
23.1547,25867
23.1464,25868
23.1378,25869
23.1295,25870
23.1202,25871
22.4331,25872
17.3087,25873
15.7946,25874
14.1,25875
13.632,25876
12.6078,25877
20.8401,25878
19.2669,25879
19.1889,25880
17.7588,25881
16.9397,25882
15.818,25883
15.6578,25884
17.6698,25885
17.2377,25886
16.9735,25887
16.8019,25888
16.3105,25889
16.1099,25890
15.6375,25891
16.2462,25892
15.8774,25893
17.0952,25894
16.7013,25895
16.7172,25896
16.8636,25897
16.502,25898
16.3019,25899
16.2263,25900
25.8263,25901
25.8188,25902
25.4758,25903
25.0466,25904
25.2381,25905
24.8277,25906
24.3456,25907
23.8606,25908
23.4921,25909
22.9895,25910
23.1616,25911
22.8314,25912
22.4303,25913
22.2827,25914
22.0929,25915
21.7748,25916
21.64,25917
21.3786,25918
21.1809,25919
20.8853,25920
20.643,25921
20.7632,25922
20.4533,25923
20.1938,25924
20.0857,25925
20.5625,25926
20.3105,25927
20.6835,25928
20.6526,25929
20.4788,25930
20.2786,25931
20.133,25932
20.2226,25933
20.1769,25934
20.0287,25935
20.0198,25936
19.8743,25937
19.7136,25938
19.81,25939
19.7369,25940
19.617,25941
19.9196,25942
19.7897,25943
19.6845,25944
19.6066,25945
19.4488,25946
21.4206,25947
21.2656,25948
21.1374,25949
20.9738,25950
21.2538,25951
21.0714,25952
20.9243,25953
21.6291,25954
21.4449,25955
21.9206,25956
21.7873,25957
21.6303,25958
21.5199,25959
21.3063,25960
22.107,25961
21.9669,25962
21.8307,25963
21.6308,25964
24.8245,25965
24.7644,25966
24.6411,25967
24.5624,25968
24.4759,25969
24.7406,25970
24.7137,25971
24.5679,25972
24.4035,25973
24.2495,25974
24.1637,25975
24.07,25976
24.1057,25977
24.9716,25978
24.9424,25979
24.8237,25980
24.721,25981
24.5505,25982
24.4044,25983
24.4131,25984
24.4914,25985
24.3321,25986
25.1191,25987
24.9541,25988
24.7957,25989
24.6703,25990
24.5571,25991
24.4451,25992
24.4471,25993
24.2875,25994
24.1265,25995
23.977,25996
24.4021,25997
24.2695,25998
24.175,25999
24.1264,26000
24.0284,26001
24.0413,26002
23.9339,26003
23.8771,26004
23.7916,26005
23.6965,26006
23.6985,26007
23.6011,26008
23.5113,26009
23.6269,26010
23.5378,26011
23.471,26012
23.4072,26013
23.3441,26014
24.153,26015
26.0096,26016
25.9256,26017
25.8639,26018
25.7857,26019
25.6947,26020
25.5725,26021
25.5012,26022
25.4483,26023
25.351,26024
25.5046,26025
25.389,26026
25.279,26027
25.2179,26028
25.102,26029
25.067,26030
24.9972,26031
25.0296,26032
24.9762,26033
24.8744,26034
24.9232,26035
24.8295,26036
25.2363,26037
25.1322,26038
25.0988,26039
25.0693,26040
25.0667,26041
24.996,26042
24.9102,26043
24.8455,26044
24.9393,26045
24.8306,26046
24.7319,26047
24.6467,26048
24.6051,26049
24.6894,26050
24.614,26051
24.5233,26052
24.4896,26053
24.4279,26054
24.3519,26055
24.3983,26056
24.2971,26057
24.2528,26058
24.4622,26059
24.3688,26060
24.2678,26061
24.1882,26062
24.1392,26063
24.0952,26064
24.0653,26065
24.9546,26066
24.8792,26067
25.8571,26068
25.8172,26069
25.7876,26070
25.7349,26071
25.672,26072
25.6168,26073
25.5771,26074
26.6893,26075
26.8902,26076
26.7844,26077
26.6935,26078
26.6762,26079
26.5728,26080
27.0956,26081
26.9996,26082
26.9429,26083
26.8677,26084
26.7715,26085
26.7071,26086
26.6402,26087
26.6022,26088
26.561,26089
26.5715,26090
26.5207,26091
26.4446,26092
26.4065,26093
26.3922,26094
26.3261,26095
26.228,26096
26.1361,26097
26.1001,26098
26.045,26099
25.9559,26100
25.8953,26101
25.8087,26102
25.7432,26103
25.9043,26104
27.2163,26105
27.1443,26106
27.1015,26107
27.088,26108
27.0109,26109
26.9272,26110
27.1819,26111
27.3025,26112
27.2223,26113
27.1574,26114
27.1784,26115
27.1646,26116
27.344,26117
27.3041,26118
27.3466,26119
27.3028,26120
27.2364,26121
27.1665,26122
27.1008,26123
27.0107,26124
26.9551,26125
26.887,26126
26.7975,26127
26.7168,26128
26.6791,26129
26.6421,26130
26.5883,26131
26.5109,26132
26.4767,26133
26.6994,26134
26.7369,26135
26.6505,26136
26.5971,26137
26.5151,26138
26.4491,26139
26.8409,26140
26.7661,26141
26.7406,26142
26.6816,26143
26.6441,26144
26.5739,26145
26.5397,26146
26.4863,26147
26.4257,26148
26.3563,26149
26.5481,26150
26.4734,26151
26.6408,26152
26.5709,26153
26.6205,26154
26.5805,26155
26.5271,26156
26.512,26157
26.4523,26158
26.3984,26159
26.3542,26160
26.3385,26161
26.3415,26162
26.3652,26163
26.3138,26164
26.2613,26165
26.2691,26166
26.2183,26167
26.1564,26168
26.1342,26169
26.061,26170
26.4525,26171
26.3992,26172
26.3667,26173
26.3271,26174
26.3385,26175
26.3121,26176
26.2737,26177
26.2463,26178
26.1738,26179
26.1242,26180
26.0908,26181
26.0193,26182
25.9573,26183
25.9117,26184
25.8443,26185
25.789,26186
25.8365,26187
25.8143,26188
25.7594,26189
25.7082,26190
25.6438,26191
25.6085,26192
25.5773,26193
25.5207,26194
25.5004,26195
25.4628,26196
25.4193,26197
25.3881,26198
25.3265,26199
25.3177,26200
25.4353,26201
25.3844,26202
25.34,26203
25.3003,26204
25.2891,26205
25.2554,26206
25.2324,26207
25.6173,26208
25.5523,26209
25.4943,26210
25.4526,26211
25.4084,26212
25.3571,26213
25.3445,26214
25.2974,26215
25.4683,26216
25.427,26217
25.3787,26218
25.3234,26219
25.288,26220
25.2383,26221
25.1863,26222
25.1491,26223
25.1193,26224
25.0761,26225
25.0222,26226
24.9748,26227
24.9368,26228
24.8867,26229
24.8742,26230
24.8513,26231
24.7933,26232
24.7706,26233
24.73,26234
24.7063,26235
24.6698,26236
24.6273,26237
24.5982,26238
24.5996,26239
24.5688,26240
24.5303,26241
24.4955,26242
24.474,26243
24.5932,26244
24.6916,26245
24.6492,26246
24.6099,26247
24.5789,26248
24.5458,26249
24.508,26250
24.5004,26251
24.4565,26252
24.4076,26253
24.3503,26254
24.3087,26255
24.265,26256
24.2416,26257
24.2214,26258
24.1816,26259
24.2129,26260
24.1693,26261
24.1265,26262
24.0806,26263
24.0467,26264
23.9938,26265
23.9439,26266
23.8985,26267
23.8673,26268
23.8316,26269
23.9215,26270
23.9026,26271
23.8734,26272
23.8366,26273
23.8255,26274
23.784,26275
23.7614,26276
23.7329,26277
23.7091,26278
23.703,26279
23.7174,26280
23.6936,26281
23.6514,26282
23.6308,26283
23.6132,26284
23.5863,26285
23.6181,26286
23.6112,26287
23.5705,26288
23.5645,26289
23.555,26290
23.5223,26291
23.4787,26292
23.4384,26293
23.5384,26294
23.5273,26295
23.4969,26296
23.4937,26297
23.5346,26298
23.5329,26299
23.5202,26300
23.4882,26301
23.4775,26302
23.4609,26303
24.076,26304
24.0548,26305
24.0184,26306
23.986,26307
24.0085,26308
23.9865,26309
24.5966,26310
24.5652,26311
24.5351,26312
24.4946,26313
24.4492,26314
24.4144,26315
24.3866,26316
24.3588,26317
24.3747,26318
24.3385,26319
24.2968,26320
24.28,26321
24.2485,26322
24.2021,26323
24.1597,26324
24.117,26325
24.1457,26326
24.1109,26327
24.0777,26328
24.0366,26329
24.0037,26330
23.9784,26331
23.99,26332
23.9558,26333
23.9248,26334
23.8846,26335
23.8496,26336
23.8282,26337
23.8161,26338
23.8305,26339
23.8255,26340
23.8417,26341
23.8672,26342
23.8402,26343
23.7995,26344
23.7758,26345
23.7461,26346
23.7339,26347
23.7026,26348
23.6887,26349
23.6884,26350
23.6485,26351
23.6259,26352
23.6104,26353
23.5881,26354
23.5841,26355
23.5413,26356
23.704,26357
23.6658,26358
23.647,26359
23.6056,26360
23.5765,26361
23.5413,26362
23.5154,26363
23.4939,26364
23.4756,26365
23.4367,26366
23.4141,26367
23.3997,26368
23.3792,26369
23.3496,26370
23.3253,26371
23.3063,26372
23.2817,26373
23.2602,26374
23.2347,26375
23.2011,26376
23.1957,26377
23.1646,26378
23.1274,26379
23.0995,26380
23.1036,26381
23.0751,26382
23.0378,26383
23.0321,26384
22.9971,26385
23.054,26386
23.0259,26387
22.9954,26388
22.9692,26389
22.9426,26390
22.9185,26391
22.9067,26392
22.8876,26393
22.8645,26394
22.839,26395
22.807,26396
22.7741,26397
22.7422,26398
22.7279,26399
22.7238,26400
22.7159,26401
22.7017,26402
22.6911,26403
22.6543,26404
22.6343,26405
22.6108,26406
22.5842,26407
22.6013,26408
22.5793,26409
22.5673,26410
22.5464,26411
22.5665,26412
22.5445,26413
22.5326,26414
22.5057,26415
22.4812,26416
22.5575,26417
22.5362,26418
22.5287,26419
22.5001,26420
22.4803,26421
22.4454,26422
22.4372,26423
22.4325,26424
22.5018,26425
22.4839,26426
22.5061,26427
22.4826,26428
22.5471,26429
22.5334,26430
22.4994,26431
22.4929,26432
22.4624,26433
22.5513,26434
22.5171,26435
22.5038,26436
22.5732,26437
22.5801,26438
22.5568,26439
22.5237,26440
22.4977,26441
22.4739,26442
22.4474,26443
22.4177,26444
22.4225,26445
22.39,26446
22.3648,26447
22.3363,26448
22.3155,26449
22.2993,26450
22.2732,26451
22.2441,26452
22.2586,26453
22.2359,26454
22.2087,26455
22.6985,26456
22.6708,26457
22.655,26458
22.6286,26459
22.603,26460
22.589,26461
22.5631,26462
22.5592,26463
22.5324,26464
22.5176,26465
22.5242,26466
22.5752,26467
22.5532,26468
22.5538,26469
22.53,26470
22.5125,26471
22.5004,26472
22.4758,26473
22.6629,26474
22.6773,26475
22.681,26476
22.6556,26477
22.6894,26478
22.6756,26479
22.648,26480
22.6267,26481
22.6185,26482
22.6035,26483
22.5858,26484
22.569,26485
22.5514,26486
22.5326,26487
22.5105,26488
22.4844,26489
22.5584,26490
22.5383,26491
22.5302,26492
22.556,26493
22.529,26494
22.5416,26495
22.5136,26496
22.4961,26497
22.4757,26498
22.4713,26499
22.4732,26500
22.4671,26501
22.4411,26502
22.4182,26503
22.4118,26504
22.3957,26505
22.3845,26506
22.362,26507
22.339,26508
22.3213,26509
22.2993,26510
22.2996,26511
22.2723,26512
22.2518,26513
22.2354,26514
22.3233,26515
22.732,26516
22.7734,26517
22.773,26518
22.7583,26519
22.7318,26520
22.7498,26521
22.7387,26522
22.7655,26523
23.0043,26524
22.9913,26525
23.0218,26526
23.0277,26527
23.0559,26528
23.03,26529
23.0075,26530
22.9856,26531
22.9705,26532
22.9475,26533
22.9322,26534
22.9212,26535
22.9582,26536
23.0161,26537
23.0104,26538
23.009,26539
22.9829,26540
22.9633,26541
22.9556,26542
22.9487,26543
22.9313,26544
22.9052,26545
22.8772,26546
22.8632,26547
22.8458,26548
22.8198,26549
22.807,26550
22.7935,26551
22.7959,26552
22.7905,26553
22.7725,26554
22.7562,26555
22.7367,26556
22.7817,26557
22.7739,26558
22.8603,26559
22.8447,26560
22.8421,26561
22.8308,26562
22.8235,26563
22.7995,26564
22.7775,26565
22.7781,26566
22.7535,26567
22.7284,26568
22.729,26569
22.7208,26570
22.7047,26571
22.693,26572
22.7594,26573
22.7368,26574
22.7455,26575
22.7274,26576
22.7054,26577
22.767,26578
22.7461,26579
22.7316,26580
22.8203,26581
22.9835,26582
22.9859,26583
23.0031,26584
23.0061,26585
23.0095,26586
22.9982,26587
22.9942,26588
22.9789,26589
22.9601,26590
22.9416,26591
22.9281,26592
22.9243,26593
22.9256,26594
22.9087,26595
22.8871,26596
22.8759,26597
22.8572,26598
22.8436,26599
22.8232,26600
22.8887,26601
22.8739,26602
22.8544,26603
22.8361,26604
22.8175,26605
22.8232,26606
22.8073,26607
22.792,26608
22.7686,26609
22.7609,26610
22.7531,26611
22.7349,26612
22.7177,26613
22.6927,26614
22.6775,26615
22.6511,26616
22.642,26617
22.622,26618
22.607,26619
22.5833,26620
22.5946,26621
22.573,26622
22.5521,26623
22.5357,26624
22.5315,26625
22.5184,26626
22.4962,26627
22.4947,26628
22.4865,26629
22.5003,26630
22.4794,26631
22.47,26632
22.4538,26633
22.4368,26634
22.8056,26635
22.7854,26636
22.7747,26637
22.7554,26638
22.7306,26639
22.7494,26640
22.7353,26641
22.7221,26642
22.7097,26643
22.6906,26644
22.6892,26645
22.6766,26646
22.678,26647
22.6617,26648
22.6524,26649
22.6409,26650
22.6281,26651
22.6057,26652
22.6887,26653
22.6647,26654
22.6544,26655
22.6398,26656
22.6343,26657
22.6239,26658
22.6215,26659
22.6193,26660
22.5988,26661
22.5803,26662
22.603,26663
22.5992,26664
22.5796,26665
22.7626,26666
22.7538,26667
22.7323,26668
22.7291,26669
23.0635,26670
23.0404,26671
23.033,26672
23.0208,26673
23.0038,26674
22.9827,26675
22.977,26676
22.9719,26677
22.9562,26678
22.9368,26679
22.918,26680
23.0507,26681
23.0537,26682
23.0514,26683
23.0352,26684
23.0374,26685
23.0912,26686
23.1147,26687
23.1074,26688
23.0918,26689
23.077,26690
23.1465,26691
23.1223,26692
23.1053,26693
23.0944,26694
23.0997,26695
23.0819,26696
23.0724,26697
23.0711,26698
23.0503,26699
23.0472,26700
23.0384,26701
23.0452,26702
23.029,26703
23.0145,26704
22.9915,26705
22.9772,26706
22.9631,26707
22.9476,26708
22.9367,26709
22.9886,26710
22.9817,26711
22.9745,26712
22.9583,26713
22.9428,26714
22.9346,26715
23.0842,26716
23.0746,26717
23.0744,26718
23.0624,26719
23.0799,26720
23.0837,26721
23.0711,26722
23.0565,26723
23.0453,26724
23.0343,26725
23.0214,26726
23.0187,26727
22.998,26728
22.9803,26729
22.9627,26730
22.9443,26731
22.9376,26732
22.9167,26733
22.9007,26734
22.8906,26735
22.8748,26736
22.862,26737
22.8543,26738
22.8376,26739
22.8227,26740
22.8071,26741
22.8094,26742
22.7926,26743
22.7808,26744
22.7705,26745
22.7563,26746
22.7394,26747
22.7263,26748
22.717,26749
22.6974,26750
22.6801,26751
22.6619,26752
22.646,26753
22.6348,26754
22.62,26755
22.613,26756
22.6073,26757
22.5868,26758
22.5729,26759
22.5704,26760
22.5572,26761
22.5497,26762
22.54,26763
22.5627,26764
22.5478,26765
22.5274,26766
22.5521,26767
22.5315,26768
22.515,26769
22.4968,26770
22.4789,26771
22.4761,26772
22.46,26773
22.4566,26774
22.4421,26775
22.4342,26776
22.4231,26777
22.4416,26778
22.4254,26779
22.5236,26780
22.5281,26781
22.5144,26782
22.5013,26783
22.4997,26784
22.4956,26785
22.4895,26786
22.5064,26787
22.4887,26788
22.483,26789
22.4917,26790
22.483,26791
22.4694,26792
22.4687,26793
22.4527,26794
22.4418,26795
22.4242,26796
22.4085,26797
22.4504,26798
22.4341,26799
22.4267,26800
22.411,26801
22.3945,26802
22.3899,26803
22.3726,26804
22.415,26805
22.4072,26806
22.3877,26807
22.399,26808
22.4019,26809
22.3921,26810
22.4083,26811
22.4194,26812
22.4094,26813
22.4078,26814
22.4874,26815
22.469,26816
22.4684,26817
22.4563,26818
22.4377,26819
22.4924,26820
22.4761,26821
22.4664,26822
22.4543,26823
22.4449,26824
22.4297,26825
22.4151,26826
22.3984,26827
22.4064,26828
22.3952,26829
22.3797,26830
22.3683,26831
22.3594,26832
22.3416,26833
22.3271,26834
22.3185,26835
22.4174,26836
22.4066,26837
22.3882,26838
22.3736,26839
22.3608,26840
22.3569,26841
22.3454,26842
22.3328,26843
22.3265,26844
22.3149,26845
22.2993,26846
22.2871,26847
22.2837,26848
22.2681,26849
22.2667,26850
22.2537,26851
22.2394,26852
22.2292,26853
22.2185,26854
22.2117,26855
22.2052,26856
22.1935,26857
22.2274,26858
22.2148,26859
22.1995,26860
22.192,26861
22.1756,26862
22.2211,26863
22.2051,26864
22.1923,26865
22.1766,26866
22.1842,26867
22.1784,26868
22.1609,26869
22.1477,26870
22.145,26871
22.1333,26872
22.1303,26873
22.1212,26874
22.1109,26875
22.094,26876
22.0796,26877
22.07,26878
22.3364,26879
22.3232,26880
22.345,26881
22.3832,26882
22.378,26883
22.3652,26884
22.3544,26885
22.3358,26886
22.3294,26887
22.3111,26888
22.3143,26889
22.2972,26890
22.2882,26891
22.282,26892
22.2796,26893
22.2687,26894
22.2526,26895
22.2529,26896
22.2393,26897
22.2245,26898
22.2176,26899
22.2733,26900
22.2581,26901
22.247,26902
22.2421,26903
22.2332,26904
22.253,26905
22.2376,26906
22.235,26907
22.2335,26908
22.2338,26909
22.2485,26910
22.2371,26911
22.2294,26912
22.2167,26913
22.3709,26914
22.3577,26915
22.346,26916
22.3553,26917
22.3479,26918
22.3353,26919
22.335,26920
22.3234,26921
22.3258,26922
22.3178,26923
22.3013,26924
22.2943,26925
22.2811,26926
22.2718,26927
22.2646,26928
22.264,26929
22.2689,26930
22.2583,26931
22.2473,26932
22.2365,26933
22.2382,26934
22.228,26935
22.2281,26936
22.2163,26937
22.2887,26938
22.4087,26939
22.3917,26940
22.3793,26941
22.3784,26942
22.3681,26943
22.3638,26944
22.3628,26945
22.3476,26946
22.3423,26947
22.3294,26948
22.3238,26949
22.31,26950
22.3023,26951
22.296,26952
22.2971,26953
22.296,26954
22.2941,26955
22.2804,26956
22.2769,26957
22.2751,26958
22.2665,26959
22.2609,26960
22.2712,26961
22.2821,26962
22.2739,26963
22.2675,26964
22.2775,26965
22.2669,26966
22.2666,26967
22.2546,26968
22.2488,26969
22.2673,26970
22.3962,26971
22.4003,26972
22.3914,26973
22.3899,26974
22.3911,26975
22.3823,26976
22.3721,26977
22.3664,26978
22.3608,26979
22.3578,26980
22.3441,26981
22.3353,26982
22.3288,26983
22.325,26984
22.3146,26985
22.2999,26986
22.2982,26987
22.2856,26988
22.2725,26989
22.2673,26990
22.2558,26991
22.2449,26992
22.2394,26993
22.2255,26994
22.2266,26995
22.2132,26996
22.2582,26997
22.2518,26998
22.238,26999
22.2354,27000
22.2199,27001
22.2068,27002
22.2046,27003
22.2012,27004
22.3004,27005
22.2947,27006
22.2845,27007
22.3092,27008
22.3013,27009
22.5193,27010
22.5109,27011
22.499,27012
22.4856,27013
22.4727,27014
22.5034,27015
22.491,27016
22.4859,27017
22.6984,27018
22.6873,27019
22.7277,27020
22.7129,27021
22.7066,27022
22.6948,27023
22.6953,27024
22.6875,27025
22.6741,27026
22.6813,27027
22.6649,27028
22.6552,27029
22.6822,27030
22.6664,27031
22.6729,27032
22.6567,27033
22.6525,27034
22.6432,27035
22.6496,27036
22.6459,27037
22.6515,27038
22.6478,27039
22.6334,27040
22.6256,27041
22.623,27042
22.6149,27043
22.5998,27044
22.5841,27045
22.5989,27046
22.5914,27047
22.5821,27048
22.5711,27049
22.5761,27050
22.5647,27051
22.5955,27052
22.5899,27053
22.5873,27054
22.5717,27055
22.5585,27056
22.5516,27057
22.5404,27058
22.5286,27059
22.5159,27060
22.5119,27061
22.584,27062
22.6005,27063
22.5865,27064
22.6157,27065
22.6028,27066
22.5976,27067
22.5907,27068
22.5798,27069
22.5839,27070
22.5737,27071
22.5574,27072
22.6274,27073
22.6174,27074
22.603,27075
22.5897,27076
22.5889,27077
22.5827,27078
22.571,27079
22.5656,27080
22.553,27081
22.5429,27082
22.5375,27083
22.5259,27084
22.5201,27085
22.5915,27086
22.5771,27087
22.562,27088
22.561,27089
22.5945,27090
22.5983,27091
22.6031,27092
22.5979,27093
22.5863,27094
22.574,27095
22.5618,27096
22.563,27097
22.557,27098
22.5422,27099
22.5447,27100
22.5421,27101
22.5784,27102
22.5734,27103
22.578,27104
22.5779,27105
22.5725,27106
22.566,27107
22.5545,27108
22.5398,27109
22.5465,27110
22.536,27111
22.5373,27112
22.5328,27113
22.5269,27114
22.5147,27115
22.5141,27116
22.4998,27117
22.4859,27118
22.4796,27119
22.4696,27120
22.456,27121
22.4614,27122
22.4465,27123
22.4362,27124
22.4288,27125
22.4188,27126
22.4199,27127
22.4135,27128
22.4018,27129
22.3938,27130
22.393,27131
22.3821,27132
22.3736,27133
22.3624,27134
22.3515,27135
22.3404,27136
22.3353,27137
22.3221,27138
22.327,27139
22.3179,27140
22.3109,27141
22.4316,27142
22.4227,27143
22.4084,27144
22.4045,27145
22.3996,27146
22.4067,27147
22.4002,27148
22.3905,27149
22.3827,27150
22.5609,27151
22.5526,27152
22.5464,27153
22.5629,27154
22.5549,27155
22.5455,27156
22.5339,27157
22.5217,27158
22.5132,27159
